library_code,category_code,code,name_fr,service_type,unit_label_fr,focus_terms,volume_eligible,recurring_eligible,credit_eligible,order,macro_category_code,subcategory_code,secondary_subcategory_codes_json,description_fr,standard_deliverables_fr,standard_proof_fr,status,version,franchisee_can_create,franchisee_can_edit,franchisee_delete_policy,central_approval_flags
QHSE,QHSE-LAB,QHSE-ISO17025,Préparation ISO/IEC 17025 laboratoire,COMPLIANCE_PROJECT,méthodes et équipements,"[""portée"", ""méthodes"", ""compétences"", ""métrologie"", ""essais aptitude""]",False,False,True,14,QHSE-MACRO-LAB,QHSE-LAB,[],"Prestation structurée de préparation iso/iec 17025 laboratoire comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-LAB,QHSE-METROLOGY,Gestion de métrologie et étalonnage,MANAGED_SERVICE,équipements et fréquences,"[""inventaire"", ""criticité"", ""tolérances"", ""fréquence"", ""prestataires""]",True,True,True,15,QHSE-MACRO-LAB,QHSE-LAB,[],"Prestation structurée de gestion de métrologie et étalonnage comprenant cadrage, exécution, contrôle, documentation et réception.","service récurrent, SLA, rapports et support",rapports périodiques et tickets,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-AUDIT,QHSE-INTERNAL-AUDIT,Audit interne de système de management,AUDIT,processus et jours,"[""référentiel"", ""périmètre"", ""sites"", ""auditeurs"", ""planning""]",False,False,True,16,QHSE-MACRO-LAB,QHSE-AUDIT,[],"Prestation structurée de audit interne de système de management comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-AUDIT,QHSE-CAPA,Gestion des non-conformités et CAPA,IMPLEMENTATION,incidents et processus,"[""sources"", ""workflow"", ""analyse causes"", ""délais"", ""efficacité""]",True,False,True,17,QHSE-MACRO-LAB,QHSE-AUDIT,"[""QHSE-QMS""]","Prestation structurée de gestion des non-conformités et capa comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-DOC,QHSE-DOC-MGMT,Système documentaire qualité/HSE,IMPLEMENTATION,documents et utilisateurs,"[""documents"", ""approbations"", ""versions"", ""diffusion"", ""outil""]",True,False,True,18,QHSE-MACRO-CERT,QHSE-DOC,[],"Prestation structurée de système documentaire qualité/hse comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-CERT,QHSE-INTEGRATED,Système intégré Qualité-Environnement-Sécurité,COMPLIANCE_PROJECT,référentiels et sites,"[""référentiels"", ""processus communs"", ""documentation"", ""audits"", ""certification""]",False,False,True,19,QHSE-MACRO-CERT,QHSE-CERT,[],"Prestation structurée de système intégré qualité-environnement-sécurité comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-CERT,QHSE-CERT-PREP,Préparation et accompagnement à la certification,COMPLIANCE_PROJECT,sites et audits,"[""référentiel"", ""organisme"", ""date cible"", ""écarts"", ""pré-audit""]",False,False,True,20,QHSE-MACRO-CERT,QHSE-CERT,[],"Prestation structurée de préparation et accompagnement à la certification comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-STRAT,SALES-AUDIT,Audit commercial,AUDIT,"équipes, canaux et offres","[""organisation"", ""pipeline"", ""conversion"", ""outils"", ""priorités""]",False,False,True,1,SALES-MACRO-STRAT,SALES-STRAT,[],"Prestation structurée de audit commercial comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-STRAT,SALES-GTM,Stratégie go-to-market,ADVISORY,"marchés, segments et offres","[""marché"", ""segments"", ""proposition de valeur"", ""canaux"", ""lancement""]",False,False,True,2,SALES-MACRO-STRAT,SALES-STRAT,[],"Prestation structurée de stratégie go-to-market comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-STRAT,SALES-MARKET-RESEARCH,Étude de marché et segmentation clients,RESEARCH,segments et zones,"[""objectif"", ""marché"", ""géographie"", ""méthode"", ""décisions attendues""]",False,False,True,3,SALES-MACRO-STRAT,SALES-STRAT,[],"Prestation structurée de étude de marché et segmentation clients comprenant cadrage, exécution, contrôle, documentation et réception.","méthodologie, collecte, analyse et rapport",rapport et base anonymisée,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-STRAT,SALES-PRICING,Stratégie de prix et politique commerciale,ADVISORY,offres et segments,"[""coûts"", ""concurrence"", ""élasticité"", ""remises"", ""gouvernance""]",False,False,True,4,SALES-MACRO-STRAT,SALES-STRAT,[],"Prestation structurée de stratégie de prix et politique commerciale comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-PROC,SALES-PROCESS,Conception du processus de vente,IMPLEMENTATION,étapes et équipes,"[""cycle de vente"", ""étapes"", ""critères"", ""approbations"", ""KPI""]",True,False,True,5,SALES-MACRO-STRAT,SALES-PROC,[],"Prestation structurée de conception du processus de vente comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-PROC,SALES-PIPELINE,Mise en place du pipeline et prévisions commerciales,IMPLEMENTATION,opportunités et équipes,"[""étapes"", ""probabilités"", ""forecast"", ""revues"", ""outils""]",True,False,True,6,SALES-MACRO-STRAT,SALES-PROC,[],"Prestation structurée de mise en place du pipeline et prévisions commerciales comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-PROC,SALES-TENDER,Réponse aux appels d’offres commerciaux,MANAGED_SERVICE,dossiers et lots,"[""dossier"", ""deadline"", ""exigences"", ""références"", ""prix""]",True,True,True,7,SALES-MACRO-STRAT,SALES-PROC,[],"Prestation structurée de réponse aux appels d’offres commerciaux comprenant cadrage, exécution, contrôle, documentation et réception.","service récurrent, SLA, rapports et support",rapports périodiques et tickets,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-CRM,SALES-CRM-IMPL,Choix et déploiement CRM,IMPLEMENTATION,utilisateurs et pipelines,"[""processus"", ""utilisateurs"", ""données"", ""intégrations"", ""automatisations""]",True,False,True,8,SALES-MACRO-ACQ,SALES-CRM,"[""SALES-PROC""]","Prestation structurée de choix et déploiement crm comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-CRM,SALES-SALES-AUTO,Automatisation commerciale et séquences,IMPLEMENTATION,contacts et scénarios,"[""sources leads"", ""séquences"", ""canaux"", ""règles"", ""mesure""]",True,False,True,9,SALES-MACRO-ACQ,SALES-CRM,[],"Prestation structurée de automatisation commerciale et séquences comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-LEAD,SALES-LEADGEN,Génération de leads B2B/B2C,CAMPAIGN,leads et marchés,"[""cible"", ""volume"", ""canaux"", ""critères qualité"", ""coût cible""]",False,True,True,10,SALES-MACRO-ACQ,SALES-LEAD,[],"Prestation structurée de génération de leads b2b/b2c comprenant cadrage, exécution, contrôle, documentation et réception.","plan de campagne, paramétrage, créations, diffusion et reporting",rapports plateforme et bilan,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-LEAD,SALES-TELEMARKETING,Téléprospection et prise de rendez-vous,MANAGED_SERVICE,contacts et rendez-vous,"[""cible"", ""script"", ""volume appels"", ""qualification"", ""planning""]",True,True,True,11,SALES-MACRO-ACQ,SALES-LEAD,[],"Prestation structurée de téléprospection et prise de rendez-vous comprenant cadrage, exécution, contrôle, documentation et réception.","service récurrent, SLA, rapports et support",rapports périodiques et tickets,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-LEAD,SALES-SCRIPTS,"Scripts, argumentaires et outils d’aide à la vente",CONTENT,offres et équipes,"[""offres"", ""objections"", ""personas"", ""canaux"", ""formats""]",True,False,True,12,SALES-MACRO-ACQ,SALES-LEAD,[],"Prestation structurée de scripts, argumentaires et outils d’aide à la vente comprenant cadrage, exécution, contrôle, documentation et réception.","contenus rédigés, relus et livrés aux formats convenus",contenus validés,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-TEAM,SALES-ORG,Organisation et dimensionnement de la force de vente,ADVISORY,commerciaux et territoires,"[""effectif"", ""territoires"", ""portefeuilles"", ""objectifs"", ""rémunération""]",False,False,True,13,SALES-MACRO-ORG,SALES-TEAM,[],"Prestation structurée de organisation et dimensionnement de la force de vente comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-TEAM,SALES-TRAIN,Formation et coaching commercial,TRAINING,participants et sessions,"[""niveau"", ""compétences"", ""produits"", ""format"", ""évaluation""]",True,False,True,14,SALES-MACRO-ORG,SALES-TEAM,[],"Prestation structurée de formation et coaching commercial comprenant cadrage, exécution, contrôle, documentation et réception.","supports, sessions, évaluations et attestations",feuilles de présence et évaluations,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-TEAM,SALES-KAM,Programme grands comptes et key account management,ADVISORY,comptes et responsables,"[""comptes stratégiques"", ""potentiel"", ""plans de compte"", ""gouvernance"", ""KPI""]",False,False,True,15,SALES-MACRO-ORG,SALES-TEAM,[],"Prestation structurée de programme grands comptes et key account management comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-CHANNEL,SALES-CHANNEL,Réseau de distributeurs et partenaires,ADVISORY,partenaires et territoires,"[""modèle canal"", ""territoires"", ""marges"", ""contrats"", ""animation""]",False,False,True,16,SALES-MACRO-ORG,SALES-CHANNEL,[],"Prestation structurée de réseau de distributeurs et partenaires comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-CHANNEL,SALES-EXPORT,Développement commercial à l’export,ADVISORY,pays et marchés,"[""pays cibles"", ""offre"", ""réglementation"", ""partenaires"", ""budget""]",False,False,True,17,SALES-MACRO-ORG,SALES-CHANNEL,[],"Prestation structurée de développement commercial à l’export comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-CX,SALES-CX-MAP,Cartographie du parcours et expérience client,RESEARCH,parcours et segments,"[""segments"", ""points de contact"", ""irritants"", ""données"", ""priorités""]",False,False,True,18,SALES-MACRO-CX,SALES-CX,[],"Prestation structurée de cartographie du parcours et expérience client comprenant cadrage, exécution, contrôle, documentation et réception.","méthodologie, collecte, analyse et rapport",rapport et base anonymisée,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-CX,SALES-LOYALTY,Programme de fidélité et rétention,IMPLEMENTATION,clients et avantages,"[""base clients"", ""comportements"", ""récompenses"", ""canaux"", ""économie programme""]",True,False,True,19,SALES-MACRO-CX,SALES-CX,[],"Prestation structurée de programme de fidélité et rétention comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
SALES,SALES-SERVICE,SALES-CUSTOMER-SERVICE,Mise en place ou optimisation du service client,IMPLEMENTATION,agents et canaux,"[""volumes contacts"", ""canaux"", ""SLA"", ""outils"", ""qualité""]",True,False,True,20,SALES-MACRO-CX,SALES-SERVICE,[],"Prestation structurée de mise en place ou optimisation du service client comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
